emp_id,dept,job_grade,fte,month,gross,bonus,overtime,taxes,deductions,net,hours_worked,location,currency
E100258,Production,Junior,0.9986584213075191,2025-04,933.24,43.65,108.49,217.08,18.88,849.42,155.7,HQ,USD
E100259,Sales,Middle,0.7739585242662148,2024-09,1229.01,61.33,0.0,258.07,3.18,1029.09,129.3,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2024-10,1195.71,8.09,0.0,240.76,12.55,950.49,129.8,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2024-11,1199.85,214.06,0.0,282.78,22.78,1108.35,119.2,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2024-12,1235.15,0.0,0.0,247.03,10.58,977.54,131.4,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-01,1304.38,284.92,0.0,317.86,31.84,1239.6,105.8,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-02,1296.56,275.81,0.0,314.47,46.98,1210.92,134.7,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-03,1226.18,34.99,0.0,252.23,24.03,984.91,124.0,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-04,1302.46,177.06,0.0,295.9,26.27,1157.35,124.4,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-05,1187.46,194.57,0.0,276.41,15.15,1090.47,115.4,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-06,1214.81,6.23,0.0,244.21,44.19,932.64,108.5,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-07,1151.67,216.55,0.0,273.64,23.04,1071.54,113.3,Warehouse,USD
E100259,Sales,Middle,0.7739585242662148,2025-08,1183.58,147.58,0.0,266.23,21.11,1043.82,118.8,Warehouse,USD
E100260,Production,Middle,0.9809239539665451,2024-09,1305.21,103.46,224.14,326.56,22.97,1283.28,154.0,HQ,USD
E100260,Production,Middle,0.9809239539665451,2024-10,1311.93,320.62,0.0,326.51,30.95,1275.09,155.0,HQ,USD
E100260,Production,Middle,0.9809239539665451,2024-11,1349.14,84.54,88.84,304.5,15.32,1202.7,159.0,HQ,USD
E100260,Production,Middle,0.9809239539665451,2024-12,1353.88,178.63,0.0,306.5,15.61,1210.4,154.7,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-01,1388.2,181.36,91.1,332.13,51.79,1276.74,156.9,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-02,1501.57,301.46,169.9,394.59,33.52,1544.82,155.0,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-03,1388.44,146.1,0.0,306.91,35.59,1192.04,164.1,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-04,1397.37,96.2,85.67,315.85,31.41,1231.98,157.6,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-05,1486.26,182.21,90.05,351.7,40.73,1366.09,166.7,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-06,1393.31,150.39,40.22,316.78,19.98,1247.16,144.0,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-07,1305.44,200.45,55.15,312.21,25.99,1222.84,160.3,HQ,USD
E100260,Production,Middle,0.9809239539665451,2025-08,1429.15,129.5,0.0,311.73,27.29,1219.63,172.0,HQ,USD
E100261,Finance,Junior,0.9837201003367393,2024-09,1060.08,175.45,0.0,247.11,33.48,954.94,138.5,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2024-10,1133.74,183.94,0.0,263.54,19.64,1034.5,152.2,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2024-11,1102.45,106.94,0.0,241.88,18.72,948.79,153.5,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2024-12,1136.68,231.15,0.0,273.57,8.93,1085.33,143.4,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-01,1062.38,113.21,0.0,235.12,17.12,923.35,156.5,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-02,1094.63,91.2,0.0,237.17,27.43,921.23,149.7,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-03,1011.76,0.0,0.0,202.35,32.1,777.31,156.0,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-04,1074.56,164.79,0.0,247.87,27.4,964.08,157.3,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-05,1054.04,55.56,0.0,221.92,8.74,878.94,156.6,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-06,1164.42,255.92,0.0,284.07,27.66,1108.61,151.7,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-07,1134.82,146.74,0.0,256.31,21.92,1003.33,159.6,Warehouse,USD
E100261,Finance,Junior,0.9837201003367393,2025-08,1011.98,22.93,0.0,206.98,0.0,827.93,154.4,Warehouse,USD
E100262,Logistics,Junior,1.0,2024-09,932.2,88.22,104.25,224.93,18.21,881.53,170.9,HQ,USD
E100262,Logistics,Junior,1.0,2024-10,889.56,172.21,0.0,212.35,17.94,831.48,169.8,HQ,USD
E100262,Logistics,Junior,1.0,2024-11,865.34,137.42,0.0,200.55,33.91,768.3,153.7,HQ,USD
E100262,Logistics,Junior,1.0,2024-12,825.07,78.73,0.0,180.76,7.55,715.49,180.5,HQ,USD
E100262,Logistics,Junior,1.0,2025-01,814.52,16.34,41.76,174.52,8.98,689.12,166.9,HQ,USD
E100262,Logistics,Junior,1.0,2025-02,853.6,118.61,0.0,194.44,39.26,738.51,164.0,HQ,USD
E100262,Logistics,Junior,1.0,2025-03,881.41,87.69,19.67,197.75,10.92,780.1,153.7,HQ,USD
E100262,Logistics,Junior,1.0,2025-04,856.6,69.66,0.0,185.25,7.14,733.87,167.4,HQ,USD
E100262,Logistics,Junior,1.0,2025-05,881.06,97.46,95.59,214.82,10.77,848.52,165.1,HQ,USD
E100262,Logistics,Junior,1.0,2025-06,880.51,141.16,26.81,209.7,15.48,823.3,166.6,HQ,USD
E100262,Logistics,Junior,1.0,2025-07,876.02,114.4,76.57,213.4,16.07,837.52,156.2,HQ,USD
E100262,Logistics,Junior,1.0,2025-08,820.39,132.29,24.98,195.53,11.05,771.08,168.2,HQ,USD
E100263,Production,Junior,0.8542862087080444,2024-09,774.91,84.12,43.2,180.45,18.12,703.66,136.2,Plant,USD
E100263,Production,Junior,0.8542862087080444,2024-10,829.01,172.56,63.5,213.01,27.98,824.08,136.8,Plant,USD
E100263,Production,Junior,0.8542862087080444,2024-11,808.27,153.82,81.6,208.74,23.57,811.38,141.7,Plant,USD
E100263,Production,Junior,0.8542862087080444,2024-12,844.55,69.44,35.67,189.93,15.08,744.65,133.7,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-01,787.49,170.29,0.0,191.56,17.09,749.13,125.3,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-02,785.8,51.09,0.0,167.38,17.24,652.27,131.1,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-03,752.23,99.31,67.7,183.85,8.89,726.5,128.8,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-04,730.98,115.31,90.01,187.26,6.79,742.25,134.1,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-05,844.36,217.94,0.29,212.52,10.65,839.42,139.7,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-06,736.72,49.25,45.84,166.36,26.15,639.3,126.2,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-07,842.63,67.21,56.7,193.31,30.26,742.97,139.3,Plant,USD
E100263,Production,Junior,0.8542862087080444,2025-08,733.36,124.87,30.32,177.71,18.49,692.35,135.0,Plant,USD
E100264,IT,Senior,0.9609322397400805,2024-09,2860.85,64.09,0.0,584.99,28.22,2311.73,142.5,HQ,USD
E100264,IT,Senior,0.9609322397400805,2024-10,2972.83,38.45,0.0,602.26,38.89,2370.13,144.9,HQ,USD
E100264,IT,Senior,0.9609322397400805,2024-11,2749.99,139.29,0.0,577.86,19.62,2291.8,155.7,HQ,USD
E100264,IT,Senior,0.9609322397400805,2024-12,2913.59,325.96,0.0,647.91,57.14,2534.5,164.1,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-01,2897.47,433.98,0.0,666.29,41.08,2624.08,157.4,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-02,2645.31,201.95,0.0,569.45,90.77,2187.04,164.2,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-03,2689.72,0.0,0.0,537.94,21.3,2130.48,148.3,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-04,2718.04,88.26,0.0,561.26,47.67,2197.37,167.9,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-05,2982.37,403.57,0.0,677.19,29.3,2679.45,140.6,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-06,3017.84,7.37,0.0,605.04,62.62,2357.55,156.8,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-07,3011.27,392.53,0.0,680.76,104.46,2618.58,169.4,HQ,USD
E100264,IT,Senior,0.9609322397400805,2025-08,2631.35,283.56,0.0,582.98,72.05,2259.88,164.6,HQ,USD
E100265,Production,Junior,1.0,2024-09,983.33,220.02,22.39,245.15,14.41,966.18,157.2,HQ,USD
E100265,Production,Junior,1.0,2024-10,976.37,41.21,34.91,210.5,24.66,817.33,161.7,HQ,USD
E100265,Production,Junior,1.0,2024-11,912.69,88.82,77.29,215.76,27.9,835.14,168.0,HQ,USD
E100265,Production,Junior,1.0,2024-12,980.76,182.15,91.75,250.93,45.87,957.86,169.7,HQ,USD
E100265,Production,Junior,1.0,2025-01,940.09,52.82,34.73,205.53,15.68,806.43,164.1,HQ,USD
E100265,Production,Junior,1.0,2025-02,879.21,178.88,0.0,211.62,3.23,843.24,158.9,HQ,USD
E100265,Production,Junior,1.0,2025-03,898.01,28.67,16.3,188.6,11.12,743.26,160.1,HQ,USD
E100265,Production,Junior,1.0,2025-04,931.68,76.64,46.36,210.94,28.08,815.66,171.8,HQ,USD
E100265,Production,Junior,1.0,2025-05,940.55,127.72,38.41,221.34,23.34,862.0,163.1,HQ,USD
E100265,Production,Junior,1.0,2025-06,965.16,0.0,36.94,200.42,22.58,779.1,159.8,HQ,USD
E100265,Production,Junior,1.0,2025-07,955.05,27.74,86.26,213.81,11.87,843.37,146.0,HQ,USD
E100265,Production,Junior,1.0,2025-08,966.05,146.96,42.71,231.14,10.49,914.09,159.1,HQ,USD
E100266,Logistics,Junior,1.0,2024-09,875.99,6.11,0.0,176.42,12.02,693.66,159.8,Warehouse,USD
E100266,Logistics,Junior,1.0,2024-10,927.89,153.1,96.91,235.58,21.14,921.18,164.5,Warehouse,USD
E100266,Logistics,Junior,1.0,2024-11,894.98,107.99,0.0,200.59,8.7,793.68,149.2,Warehouse,USD
E100266,Logistics,Junior,1.0,2024-12,813.74,110.88,0.0,184.92,16.87,722.83,153.0,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-01,835.06,63.65,0.0,179.74,21.77,697.2,158.7,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-02,904.49,80.46,26.88,202.37,35.03,774.43,147.0,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-03,937.31,221.03,82.76,248.22,15.65,977.23,171.4,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-04,819.03,57.82,25.05,180.38,11.71,709.81,152.4,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-05,870.66,57.34,42.24,194.05,4.84,771.35,160.2,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-06,821.99,30.71,36.61,177.86,25.13,686.32,163.5,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-07,823.15,91.29,27.34,188.36,22.98,730.44,155.5,Warehouse,USD
E100266,Logistics,Junior,1.0,2025-08,820.52,169.45,6.51,199.3,10.71,786.47,155.6,Warehouse,USD
E100267,Production,Junior,1.0,2024-09,935.74,81.54,107.68,224.99,8.93,891.04,170.6,Warehouse,USD
E100267,Production,Junior,1.0,2024-10,956.08,68.01,27.08,210.23,39.33,801.61,154.5,Warehouse,USD
E100267,Production,Junior,1.0,2024-11,866.29,228.84,3.89,219.8,11.37,867.85,170.7,Warehouse,USD
E100267,Production,Junior,1.0,2024-12,926.43,177.89,0.0,220.86,24.6,858.86,152.2,Warehouse,USD
E100267,Production,Junior,1.0,2025-01,885.71,121.09,54.41,212.24,18.19,830.78,165.7,Warehouse,USD
E100267,Production,Junior,1.0,2025-02,950.48,211.84,0.0,232.46,33.29,896.57,175.1,Warehouse,USD
E100267,Production,Junior,1.0,2025-03,942.02,3.02,0.0,189.01,14.49,741.54,176.1,Warehouse,USD
E100267,Production,Junior,1.0,2025-04,939.49,72.15,14.78,205.28,6.36,814.78,167.0,Warehouse,USD
E100267,Production,Junior,1.0,2025-05,890.19,237.67,72.47,240.07,25.19,935.07,158.1,Warehouse,USD
E100267,Production,Junior,1.0,2025-06,865.28,50.92,0.0,183.24,25.18,707.78,156.9,Warehouse,USD
E100267,Production,Junior,1.0,2025-07,962.74,124.69,34.04,224.29,7.99,889.19,162.4,Warehouse,USD
E100267,Production,Junior,1.0,2025-08,959.3,175.7,13.65,229.73,25.1,893.82,173.1,Warehouse,USD
E100268,Production,Junior,1.0,2024-09,912.19,159.61,71.69,228.7,35.56,879.23,163.0,HQ,USD
E100268,Production,Junior,1.0,2024-10,912.19,107.15,10.29,205.93,7.22,816.48,170.1,HQ,USD
E100268,Production,Junior,1.0,2024-11,901.9,155.32,63.86,224.22,26.32,870.54,155.9,HQ,USD
E100268,Production,Junior,1.0,2024-12,858.87,125.81,30.39,203.01,6.6,805.46,175.5,HQ,USD
E100268,Production,Junior,1.0,2025-01,945.29,47.69,35.82,205.76,30.75,792.29,142.7,HQ,USD
E100268,Production,Junior,1.0,2025-02,863.49,48.53,54.6,193.32,11.43,761.87,175.9,HQ,USD
E100268,Production,Junior,1.0,2025-03,957.12,67.41,33.45,211.6,20.0,826.38,161.4,HQ,USD
E100269,Production,Middle,1.0,2024-09,1390.84,166.76,0.0,311.52,23.08,1223.0,164.9,Warehouse,USD
E100269,Production,Middle,1.0,2024-10,1529.37,255.55,78.89,372.76,27.26,1463.79,169.6,Warehouse,USD
E100269,Production,Middle,1.0,2024-11,1475.74,107.33,164.72,349.56,56.52,1341.71,178.3,Warehouse,USD
E100269,Production,Middle,1.0,2024-12,1383.43,210.35,125.71,343.9,45.31,1330.28,162.5,Warehouse,USD
E100269,Production,Middle,1.0,2025-01,1506.7,229.3,114.68,370.14,16.3,1464.24,157.4,Warehouse,USD
E100269,Production,Middle,1.0,2025-02,1416.54,52.1,0.0,293.73,22.33,1152.58,157.9,Warehouse,USD
E100269,Production,Middle,1.0,2025-03,1392.13,221.21,82.7,339.21,24.27,1332.56,152.7,Warehouse,USD
E100269,Production,Middle,1.0,2025-04,1496.53,168.92,42.37,341.56,27.14,1339.12,154.1,Warehouse,USD
E100269,Production,Middle,1.0,2025-05,1335.66,107.69,47.59,298.19,35.47,1157.28,163.3,Warehouse,USD
E100269,Production,Middle,1.0,2025-06,1479.22,302.98,218.66,400.17,37.86,1562.83,164.3,Warehouse,USD
E100269,Production,Middle,1.0,2025-07,1445.69,257.07,24.86,345.52,7.66,1374.44,172.2,Warehouse,USD
E100269,Production,Middle,1.0,2025-08,1375.76,207.35,8.23,318.27,43.02,1230.05,170.1,Warehouse,USD
E100270,Production,Junior,1.0,2024-09,886.0,183.62,44.63,222.85,37.51,853.89,166.0,HQ,USD
E100270,Production,Junior,1.0,2024-10,966.94,120.74,40.97,225.73,16.92,886.0,146.7,HQ,USD
E100270,Production,Junior,1.0,2024-11,879.43,20.22,0.0,179.93,14.56,705.16,154.0,HQ,USD
E100270,Production,Junior,1.0,2024-12,864.95,0.0,6.45,174.28,15.8,681.32,154.9,HQ,USD
E100270,Production,Junior,1.0,2025-01,961.91,209.2,72.93,248.81,29.11,966.12,168.9,HQ,USD
E100270,Production,Junior,1.0,2025-02,955.28,144.0,95.3,238.92,14.94,940.72,153.7,HQ,USD
E100270,Production,Junior,1.0,2025-03,979.57,15.95,0.0,199.1,13.06,783.36,163.6,HQ,USD
E100270,Production,Junior,1.0,2025-04,873.65,167.97,3.41,209.01,8.95,827.07,164.2,HQ,USD
E100270,Production,Junior,1.0,2025-05,892.2,69.37,0.0,192.31,20.44,748.82,172.3,HQ,USD
E100270,Production,Junior,1.0,2025-06,932.7,178.63,43.86,231.04,2.19,921.96,152.8,HQ,USD
E100270,Production,Junior,1.0,2025-07,888.37,86.92,63.05,207.67,34.19,796.48,148.6,HQ,USD
E100270,Production,Junior,1.0,2025-08,926.86,53.09,0.0,195.99,19.42,764.54,160.0,HQ,USD
E100271,Production,Middle,0.9190513681107233,2024-09,1364.57,165.48,0.0,306.01,27.45,1196.59,157.2,HQ,USD
E100271,Production,Middle,0.9190513681107233,2024-10,1350.24,178.81,31.81,312.17,27.91,1220.78,151.6,HQ,USD
E100271,Production,Middle,0.9190513681107233,2024-11,1268.45,143.4,77.21,297.81,8.67,1182.58,141.2,HQ,USD
E100271,Production,Middle,0.9190513681107233,2024-12,1306.5,233.79,71.44,322.35,45.45,1243.93,151.1,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-01,1248.97,43.24,152.3,288.9,34.6,1121.01,161.4,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-02,1241.07,37.13,0.0,255.64,0.0,1022.56,154.4,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-03,1328.34,168.49,0.0,299.37,25.38,1172.08,148.5,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-04,1287.36,179.08,107.1,314.71,24.15,1234.68,156.5,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-05,1255.76,46.36,150.01,290.43,40.51,1121.19,150.8,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-06,1249.56,295.02,0.0,308.92,40.5,1195.16,143.2,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-07,1237.79,158.96,0.0,279.35,18.61,1098.79,155.2,HQ,USD
E100271,Production,Middle,0.9190513681107233,2025-08,1276.27,97.63,23.73,279.53,33.72,1084.38,161.1,HQ,USD
E100272,Production,Middle,1.0,2024-09,1535.45,485.28,92.41,422.63,39.62,1650.89,156.5,HQ,USD
E100272,Production,Middle,1.0,2024-10,1356.37,181.04,0.0,307.48,16.2,1213.73,169.5,HQ,USD
E100272,Production,Middle,1.0,2024-11,1536.69,231.84,48.37,363.38,15.97,1437.55,175.8,HQ,USD
E100272,Production,Middle,1.0,2024-12,1471.97,60.19,59.84,318.4,18.13,1255.47,160.1,HQ,USD
E100272,Production,Middle,1.0,2025-01,1401.45,222.65,86.52,342.12,26.29,1342.21,154.4,HQ,USD
E100272,Production,Middle,1.0,2025-02,1419.42,159.23,35.8,322.89,49.4,1242.16,159.0,HQ,USD
E100272,Production,Middle,1.0,2025-03,1369.94,282.04,156.7,361.74,36.87,1410.07,160.0,HQ,USD
E100272,Production,Middle,1.0,2025-04,1489.49,153.29,0.0,328.56,40.5,1273.72,162.0,HQ,USD
E100272,Production,Middle,1.0,2025-05,1478.0,165.26,123.03,353.26,9.2,1403.83,150.6,HQ,USD
E100272,Production,Middle,1.0,2025-06,1539.44,170.26,17.51,345.44,16.88,1364.89,162.7,HQ,USD
E100272,Production,Middle,1.0,2025-07,1467.43,28.88,260.08,351.28,28.81,1376.3,151.3,HQ,USD
E100272,Production,Middle,1.0,2025-08,1452.53,156.7,59.9,333.83,47.96,1287.34,159.4,HQ,USD
E100273,Sales,Middle,0.8626996983114461,2024-09,1383.1,124.11,0.0,301.44,33.56,1172.21,146.2,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2024-10,1327.94,281.3,0.0,321.85,22.95,1264.44,138.0,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2024-11,1282.16,136.27,0.0,283.69,39.63,1095.11,145.2,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2024-12,1263.97,302.01,0.0,313.2,20.43,1232.35,132.3,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-01,1426.49,59.1,0.0,297.12,37.41,1151.06,140.3,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-02,1360.36,123.78,0.0,296.83,26.42,1160.89,120.6,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-03,1342.7,170.41,0.0,302.62,12.08,1198.41,137.2,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-04,1446.03,352.11,0.0,359.63,13.58,1424.93,140.7,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-05,1354.17,109.62,0.0,292.76,30.83,1140.2,136.3,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-06,1361.89,195.15,0.0,311.41,20.51,1225.12,145.1,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-07,1390.16,157.33,0.0,309.5,32.83,1205.16,139.8,Plant,USD
E100273,Sales,Middle,0.8626996983114461,2025-08,1424.92,202.61,0.0,325.51,35.18,1266.84,135.4,Plant,USD
E100274,HR,Junior,1.0,2024-09,811.98,16.29,0.0,165.65,2.67,659.95,174.1,HQ,USD
E100274,HR,Junior,1.0,2024-10,779.92,158.76,0.0,187.74,9.2,741.74,169.5,HQ,USD
E100274,HR,Junior,1.0,2024-11,814.76,84.36,0.0,179.82,28.14,691.16,165.7,HQ,USD
E100274,HR,Junior,1.0,2024-12,879.45,0.0,0.0,175.89,5.96,697.6,171.1,HQ,USD
E100274,HR,Junior,1.0,2025-01,803.08,92.33,0.0,179.08,18.34,697.99,149.6,HQ,USD
E100274,HR,Junior,1.0,2025-02,878.39,79.61,0.0,191.6,20.15,746.25,155.4,HQ,USD
E100274,HR,Junior,1.0,2025-03,829.09,74.69,0.0,180.76,21.89,701.13,163.2,HQ,USD
E100274,HR,Junior,1.0,2025-04,862.27,157.68,0.0,203.99,15.49,800.47,160.5,HQ,USD
E100274,HR,Junior,1.0,2025-05,850.1,158.94,0.0,201.81,19.48,787.75,155.5,HQ,USD
E100274,HR,Junior,1.0,2025-06,827.74,163.35,0.0,198.22,10.4,782.47,160.6,HQ,USD
E100274,HR,Junior,1.0,2025-07,889.38,156.62,0.0,209.2,32.12,804.68,155.7,HQ,USD
E100274,HR,Junior,1.0,2025-08,855.94,104.31,0.0,192.05,20.25,747.95,176.2,HQ,USD
E100275,Logistics,Senior,1.0,2024-09,1992.19,241.75,9.64,448.72,57.54,1737.32,155.5,Plant,USD
E100275,Logistics,Senior,1.0,2024-10,2038.35,9.18,157.83,441.07,27.65,1736.64,165.8,Plant,USD
E100275,Logistics,Senior,1.0,2024-11,2104.28,173.66,64.54,468.5,24.19,1849.79,166.7,Plant,USD
E100275,Logistics,Senior,1.0,2024-12,2046.38,207.31,137.64,478.27,73.95,1839.11,159.9,Plant,USD
E100275,Logistics,Senior,1.0,2025-01,2073.75,288.57,0.0,472.46,16.62,1873.24,157.0,Plant,USD
E100275,Logistics,Senior,1.0,2025-02,2015.91,16.01,187.26,443.84,45.55,1729.79,161.1,Plant,USD
E100275,Logistics,Senior,1.0,2025-03,2091.43,262.59,158.37,502.48,36.29,1973.62,163.6,Plant,USD
E100275,Logistics,Senior,1.0,2025-04,2084.02,264.3,223.25,514.31,67.36,1989.9,170.6,Plant,USD
E100275,Logistics,Senior,1.0,2025-05,2071.98,253.22,57.1,476.46,3.99,1901.85,149.2,Plant,USD
E100275,Logistics,Senior,1.0,2025-06,2146.18,241.27,258.85,529.26,71.14,2045.9,154.5,Plant,USD
E100275,Logistics,Senior,1.0,2025-07,2099.83,181.86,176.66,491.67,58.92,1907.76,169.9,Plant,USD
E100275,Logistics,Senior,1.0,2025-08,2289.66,437.33,0.0,545.4,75.47,2106.12,159.8,Plant,USD
E100276,Logistics,Middle,0.9383706911807892,2024-09,1255.92,0.0,38.39,258.86,42.14,993.31,146.7,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2024-10,1206.13,147.65,124.39,295.63,26.43,1156.11,142.7,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2024-11,1233.04,286.17,92.33,322.31,23.22,1266.01,168.2,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2024-12,1269.1,224.85,83.59,315.51,34.65,1227.38,156.2,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-01,1207.22,178.24,50.65,287.22,18.11,1130.78,148.6,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-02,1208.23,0.0,135.71,268.79,29.75,1045.4,130.8,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-03,1309.91,237.93,47.16,319.0,42.51,1233.49,158.5,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-04,1275.89,140.31,35.21,290.28,7.79,1153.34,138.5,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-05,1192.6,89.61,76.52,271.75,36.31,1050.67,154.2,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-06,1240.37,125.7,99.42,293.1,22.97,1149.42,146.6,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-07,1205.91,0.0,0.0,241.18,28.73,936.0,148.0,HQ,USD
E100276,Logistics,Middle,0.9383706911807892,2025-08,1278.64,59.04,4.83,268.5,36.98,1037.03,159.8,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2024-09,972.36,8.53,0.0,196.18,6.15,778.56,148.2,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2024-10,969.71,144.69,0.0,222.88,20.17,871.35,161.5,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2024-11,1050.2,43.6,0.0,218.76,26.39,848.65,158.1,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2024-12,1083.15,173.52,0.0,251.33,17.05,988.29,161.5,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-01,1071.97,195.52,0.0,253.5,23.8,990.19,152.6,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-02,1042.68,151.01,0.0,238.74,26.19,928.76,167.9,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-03,946.03,157.76,0.0,220.76,2.6,880.43,158.7,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-04,1053.87,233.27,0.0,257.43,19.43,1010.28,164.5,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-05,1083.75,103.36,0.0,237.42,12.5,937.19,179.4,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-06,1056.47,132.2,0.0,237.73,22.47,928.47,146.9,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-07,981.7,145.62,0.0,225.46,20.48,881.38,141.2,HQ,USD
E100277,Sales,Junior,0.9977314724674353,2025-08,987.18,189.0,0.0,235.24,25.55,915.39,169.4,HQ,USD
E100278,Finance,Middle,0.9377459847334447,2024-09,1574.94,330.21,0.0,381.03,30.8,1493.32,162.8,Plant,USD
E100278,Finance,Middle,0.9377459847334447,2024-10,1644.45,0.0,0.0,328.89,46.85,1268.71,146.5,Plant,USD
E100278,Finance,Middle,0.9377459847334447,2024-11,1502.74,27.47,0.0,306.04,54.43,1169.74,145.9,Plant,USD
E100278,Finance,Middle,0.9377459847334447,2024-12,1524.67,136.94,0.0,332.32,16.35,1312.94,160.6,Plant,USD
E100278,Finance,Middle,0.9377459847334447,2025-01,1645.67,190.16,0.0,367.17,11.82,1456.84,146.4,Plant,USD
E100278,Finance,Middle,0.9377459847334447,2025-02,1661.24,48.27,0.0,341.9,24.27,1343.34,146.7,Plant,USD
E100278,Finance,Middle,0.9377459847334447,2025-03,1498.23,334.96,0.0,366.64,25.47,1441.08,144.5,Plant,USD
E100278,Finance,Middle,0.9377459847334447,2025-04,1522.95,136.57,0.0,331.9,27.56,1300.06,147.2,Plant,USD
E100279,Finance,Senior,0.8928298673138255,2024-09,2246.25,281.78,0.0,505.61,65.61,1956.81,146.1,Warehouse,USD
